antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsch', 'lbxsldsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.10994044892349977,0.5840586349060926,0.08581462818750954,0.7805555555555556,1.336433551198257,0.021602959668287264,1.8954290054912237,0.2828348135381503
"frozenset({'lbxsassi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxstr'})",0.13544052527103376,0.5431363566956787,0.08581462818750954,0.633596392333709,1.1665512435742087,0.012251954742851262,1.2468863126490242,0.16513882271898178
"frozenset({'lbxsldsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsassi'})",0.13773095129027332,0.4499923652466025,0.08581462818750954,0.623059866962306,1.3846009734428715,0.023836751648734847,1.459137901610484,0.3221387352085036
frozenset({'lbxsldsi'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",0.1568178347839365,0.4051000152695068,0.08581462818750954,0.5472249269717624,1.3508390677489905,0.02228772092200587,1.3138973856305731,0.3080228423091844
"frozenset({'lbxsch', 'lbxsassi', 'lbxsph'})",frozenset({'lbxsossi'}),0.07482058329515956,0.9122003359291495,0.07482058329515956,1.0,1.0962504184800803,0.006569222078900094,inf,0.09490014853936286
"frozenset({'lbxsch', 'lbxsph', 'lbxsossi'})",frozenset({'lbxsassi'}),0.1047488166132234,0.6625438998320354,0.07482058329515956,0.7142857142857142,1.0780956770816184,0.005419893833443823,1.1810963505878755,0.08091420774347582
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsph'})",frozenset({'lbxsch'}),0.09955718430294702,0.6097114063215758,0.07482058329515956,0.7515337423312882,1.232605679571151,0.014119432444393419,1.5707911301131632,0.2095752596443019
"frozenset({'lbxsch', 'lbxsph'})","frozenset({'lbxsassi', 'lbxsossi'})",0.1047488166132234,0.6625438998320354,0.07482058329515956,0.7142857142857142,1.0780956770816184,0.005419893833443823,1.1810963505878755,0.08091420774347582
"frozenset({'lbxsassi', 'lbxsph'})","frozenset({'lbxsch', 'lbxsossi'})",0.09955718430294702,0.6097114063215758,0.07482058329515956,0.7515337423312882,1.232605679571151,0.014119432444393419,1.5707911301131632,0.2095752596443019
"frozenset({'lbxsph', 'lbxsossi'})","frozenset({'lbxsch', 'lbxsassi'})",0.13910520690181707,0.4499923652466025,0.07482058329515956,0.5378704720087815,1.1952879949730268,0.012224302223292877,1.1901590386231473,0.18978107738306382
frozenset({'lbxsph'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.13910520690181707,0.4499923652466025,0.07482058329515956,0.5378704720087815,1.1952879949730268,0.012224302223292877,1.1901590386231473,0.18978107738306382
"frozenset({'lbxsch', 'lbxsassi', 'lbxsph'})",frozenset({'lbxstr'}),0.07482058329515956,0.7973736448312719,0.06764391510154222,0.9040816326530613,1.1338243225287052,0.00798395389107906,2.112487532610145,0.12757433767352416
"frozenset({'lbxsch', 'lbxsph', 'lbxstr'})",frozenset({'lbxsassi'}),0.0929912963811269,0.6625438998320354,0.06764391510154222,0.7274220032840721,1.0979227240164526,0.006033098946753759,1.2380166566403032,0.09833321932644719
"frozenset({'lbxsassi', 'lbxstr', 'lbxsph'})",frozenset({'lbxsch'}),0.08764696900290121,0.6097114063215758,0.06764391510154222,0.7717770034843204,1.2658070613119996,0.014204558370959755,1.7101194868046974,0.23016330270030308
"frozenset({'lbxsch', 'lbxsph'})","frozenset({'lbxsassi', 'lbxstr'})",0.1047488166132234,0.5840586349060926,0.06764391510154222,0.6457725947521865,1.105663979877665,0.006464464262394332,1.1742213022815655,0.10674779165667224
"frozenset({'lbxsassi', 'lbxsph'})","frozenset({'lbxsch', 'lbxstr'})",0.09955718430294702,0.5431363566956787,0.06764391510154222,0.6794478527607362,1.2509710395642568,0.013570788736359356,1.4252396910737677,0.2228025804910557
"frozenset({'lbxsph', 'lbxstr'})","frozenset({'lbxsch', 'lbxsassi'})",0.12093449381584975,0.4499923652466025,0.06764391510154222,0.5593434343434343,1.2430064986478286,0.01322431618944736,1.2481548616753317,0.2223940939894155
"frozenset({'lbxsch', 'lbxsassi', 'lbxsclsi'})",frozenset({'lbxsossi'}),0.08566193311956023,0.9122003359291495,0.08566193311956023,1.0,1.0962504184800803,0.007521088951557051,inf,0.0960253841015364
"frozenset({'lbxsch', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.11482669109787753,0.6625438998320354,0.08566193311956023,0.7460106382978723,1.125979181888169,0.009584209394763982,1.3286229702948131,0.12639797399663041
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsch'}),0.11803328752481294,0.6097114063215758,0.08566193311956023,0.7257438551099612,1.1903071643163374,0.013695691390047615,1.423080579780292,0.18127749714844374
"frozenset({'lbxsch', 'lbxsclsi'})","frozenset({'lbxsassi', 'lbxsossi'})",0.11482669109787753,0.6625438998320354,0.08566193311956023,0.7460106382978723,1.125979181888169,0.009584209394763982,1.3286229702948131,0.12639797399663041
"frozenset({'lbxsassi', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxsossi'})",0.11803328752481294,0.6097114063215758,0.08566193311956023,0.7257438551099612,1.1903071643163374,0.013695691390047615,1.423080579780292,0.18127749714844374
"frozenset({'lbxsossi', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxsassi'})",0.1603298213467705,0.4499923652466025,0.08566193311956023,0.5342857142857143,1.1873217315429734,0.013514737592161749,1.1809979887342892,0.1878931803837936
frozenset({'lbxsclsi'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.1603298213467705,0.4499923652466025,0.08566193311956023,0.5342857142857143,1.1873217315429734,0.013514737592161749,1.1809979887342892,0.1878931803837936
"frozenset({'lbxsch', 'lbxsassi', 'lbxsclsi'})",frozenset({'lbxstr'}),0.08566193311956023,0.7973736448312719,0.07711100931439914,0.9001782531194296,1.1289290271312034,0.008806441479562749,2.0298818794581504,0.12490426397349155
"frozenset({'lbxsch', 'lbxstr', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.10429073140937548,0.6625438998320354,0.07711100931439914,0.7393850658857979,1.1159789805222609,0.00801382141009617,1.2948455978355042,0.11602623610468789
"frozenset({'lbxsassi', 'lbxstr', 'lbxsclsi'})",frozenset({'lbxsch'}),0.1052069018170713,0.6097114063215758,0.07711100931439914,0.7329462989840348,1.202120038078248,0.012965161252776636,1.461461092632795,0.18790524786267007
"frozenset({'lbxsch', 'lbxsclsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.11482669109787753,0.5840586349060926,0.07711100931439914,0.6715425531914894,1.1497861910721736,0.010045488860989216,1.2663477998000745,0.14717240224971256
"frozenset({'lbxsassi', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxstr'})",0.11803328752481294,0.5431363566956787,0.07711100931439914,0.6532988357050452,1.2028265603127188,0.013002839559358728,1.3177447622173144,0.1911919585310331
"frozenset({'lbxstr', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxsassi'})",0.14338066880439762,0.4499923652466025,0.07711100931439914,0.5378061767838125,1.195145114271187,0.012590803028468503,1.1899934770355765,0.19061153174140946
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",frozenset({'lbxsossi'}),0.4051000152695068,0.9122003359291495,0.4051000152695068,1.0,1.0962504184800803,0.03556764525575912,inf,0.14758726899383987
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",frozenset({'lbxstr'}),0.4499923652466025,0.7973736448312719,0.4051000152695068,0.9002375296912114,1.1290033668992232,0.04628796284657838,2.0310879887151074,0.20774811413770433
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",frozenset({'lbxsassi'}),0.5431363566956787,0.6625438998320354,0.4051000152695068,0.7458532471183582,1.1257416260378261,0.04524833536378836,1.3278001640458519,0.24448586102706854
"frozenset({'lbxsassi', 'lbxstr', 'lbxsossi'})",frozenset({'lbxsch'}),0.5840586349060926,0.6097114063215758,0.4051000152695068,0.69359477124183,1.137578802119395,0.04899280360665326,1.2737661013822288,0.29076218261763315
"frozenset({'lbxsch', 'lbxsassi'})","frozenset({'lbxstr', 'lbxsossi'})",0.4499923652466025,0.7973736448312719,0.4051000152695068,0.9002375296912114,1.1290033668992232,0.04628796284657838,2.0310879887151074,0.20774811413770433
"frozenset({'lbxsch', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.5431363566956787,0.6625438998320354,0.4051000152695068,0.7458532471183582,1.1257416260378261,0.04524833536378836,1.3278001640458519,0.24448586102706854
"frozenset({'lbxsch', 'lbxsossi'})","frozenset({'lbxsassi', 'lbxstr'})",0.6097114063215758,0.5840586349060926,0.4051000152695068,0.6644127222639619,1.137578802119395,0.04899280360665326,1.2394431871790836,0.3098733119915621
"frozenset({'lbxsassi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsossi'})",0.5840586349060926,0.6097114063215758,0.4051000152695068,0.69359477124183,1.137578802119395,0.04899280360665326,1.2737661013822288,0.29076218261763315
"frozenset({'lbxsassi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxstr'})",0.6625438998320354,0.5431363566956787,0.4051000152695068,0.6114312053468541,1.1257416260378261,0.04524833536378836,1.175759993058986,0.33099624262126204
"frozenset({'lbxstr', 'lbxsossi'})","frozenset({'lbxsch', 'lbxsassi'})",0.7973736448312719,0.4499923652466025,0.4051000152695068,0.5080428954423593,1.1290033668992232,0.04628796284657838,1.1179991703706664,0.5639101033338441
frozenset({'lbxsch'}),"frozenset({'lbxsassi', 'lbxstr', 'lbxsossi'})",0.6097114063215758,0.5840586349060926,0.4051000152695068,0.6644127222639619,1.137578802119395,0.04899280360665326,1.2394431871790836,0.3098733119915621
frozenset({'lbxsassi'}),"frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.6625438998320354,0.5431363566956787,0.4051000152695068,0.6114312053468541,1.1257416260378261,0.04524833536378836,1.175759993058986,0.33099624262126204
frozenset({'lbxstr'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.7973736448312719,0.4499923652466025,0.4051000152695068,0.5080428954423593,1.1290033668992232,0.04628796284657838,1.1179991703706664,0.5639101033338441
"frozenset({'lbxsassi', 'lbxscr', 'lbxsgl'})",frozenset({'lbxsossi'}),0.06016185677202626,0.9122003359291495,0.06016185677202626,1.0,1.0962504184800803,0.005282190814462524,inf,0.09341998375304622
"frozenset({'lbxsossi', 'lbxscr', 'lbxsgl'})",frozenset({'lbxsassi'}),0.08260803176057413,0.6625438998320354,0.06016185677202626,0.7282809611829945,1.0992191783331253,0.005430409251926831,1.241930273407271,0.09839123131932377
"frozenset({'lbxscr', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxsossi'})",0.08260803176057413,0.6625438998320354,0.06016185677202626,0.7282809611829945,1.0992191783331253,0.005430409251926831,1.241930273407271,0.09839123131932377
"frozenset({'lbxsassi', 'lbxscr', 'lbxsgl'})",frozenset({'lbxstr'}),0.06016185677202626,0.7973736448312719,0.05069476255916934,0.8426395939086295,1.0567688051527413,0.002723283545041817,1.287657805427079,0.05715795758174863
"frozenset({'lbxstr', 'lbxscr', 'lbxsgl'})",frozenset({'lbxsassi'}),0.06856008550923805,0.6625438998320354,0.05069476255916934,0.7394209354120268,1.116033119615894,0.0052706961330609425,1.2950238373967191,0.11162206201856613
"frozenset({'lbxscr', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxstr'})",0.08260803176057413,0.5840586349060926,0.05069476255916934,0.6136783733826248,1.0507136385053097,0.0024468282968092767,1.0766711890708323,0.05261207947636089
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxscr'})",frozenset({'lbxsossi'}),0.050236677355321425,0.9122003359291495,0.050236677355321425,1.0,1.0962504184800803,0.00441076339583292,inf,0.0924437299035369
"frozenset({'lbxsldsi', 'lbxsossi', 'lbxscr'})",frozenset({'lbxsassi'}),0.056649870209192245,0.6625438998320354,0.050236677355321425,0.8867924528301887,1.3384659538107642,0.012703651421944552,2.9808622181503543,0.2680616876631562
"frozenset({'lbxsldsi', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.056649870209192245,0.6625438998320354,0.050236677355321425,0.8867924528301887,1.3384659538107642,0.012703651421944552,2.9808622181503543,0.2680616876631562
"frozenset({'lbxsassi', 'lbxsossi', 'lbxscr'})",frozenset({'lbxstr'}),0.22385096961368148,0.7973736448312719,0.19758741792640097,0.8826739427012278,1.1069765704232748,0.019094554386525464,1.7270362597520654,0.12451025496084923
"frozenset({'lbxsassi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsossi'}),0.19758741792640097,0.9122003359291495,0.19758741792640097,1.0,1.0962504184800803,0.017348108918564753,inf,0.10941960038058993
"frozenset({'lbxstr', 'lbxsossi', 'lbxscr'})",frozenset({'lbxsassi'}),0.2502672163689113,0.6625438998320354,0.19758741792640097,0.7895057962172055,1.1916279003057106,0.03177440039323465,1.6031610092037498,0.2144922358244378
"frozenset({'lbxsassi', 'lbxscr'})","frozenset({'lbxstr', 'lbxsossi'})",0.22385096961368148,0.7973736448312719,0.19758741792640097,0.8826739427012278,1.1069765704232748,0.019094554386525464,1.7270362597520654,0.12451025496084923
"frozenset({'lbxsossi', 'lbxscr'})","frozenset({'lbxsassi', 'lbxstr'})",0.28706672774469383,0.5840586349060926,0.19758741792640097,0.6882978723404256,1.178473925740509,0.029923616792876168,1.3344193965470073,0.2124251409292042
"frozenset({'lbxstr', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.2502672163689113,0.6625438998320354,0.19758741792640097,0.7895057962172055,1.1916279003057106,0.03177440039323465,1.6031610092037498,0.2144922358244378
frozenset({'lbxscr'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.28706672774469383,0.5840586349060926,0.19758741792640097,0.6882978723404256,1.178473925740509,0.029923616792876168,1.3344193965470073,0.2124251409292042
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsgtsi'})",frozenset({'lbxstr'}),0.06581157428615056,0.7973736448312719,0.055275614597648494,0.839907192575406,1.0533420536530704,0.0027991997370166097,1.265680566343794,0.05420830481199392
"frozenset({'lbxsassi', 'lbxstr', 'lbxsgtsi'})",frozenset({'lbxsossi'}),0.055275614597648494,0.9122003359291495,0.055275614597648494,1.0,1.0962504184800803,0.004853180392983339,inf,0.0929368029739777
"frozenset({'lbxstr', 'lbxsossi', 'lbxsgtsi'})",frozenset({'lbxsassi'}),0.08550923805161094,0.6625438998320354,0.055275614597648494,0.6464285714285714,0.9756765877588647,-0.0013780094527316988,0.954421293404344,-0.02653741154495509
"frozenset({'lbxsassi', 'lbxsgtsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.06581157428615056,0.7973736448312719,0.055275614597648494,0.839907192575406,1.0533420536530704,0.0027991997370166097,1.265680566343794,0.05420830481199392
"frozenset({'lbxsossi', 'lbxsgtsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.10306917086578103,0.5840586349060926,0.055275614597648494,0.5362962962962963,0.9182233841684821,-0.004922824639122379,0.8969981515603435,-0.09032502326178331
"frozenset({'lbxstr', 'lbxsgtsi'})","frozenset({'lbxsassi', 'lbxsossi'})",0.08550923805161094,0.6625438998320354,0.055275614597648494,0.6464285714285714,0.9756765877588647,-0.0013780094527316988,0.954421293404344,-0.02653741154495509
frozenset({'lbxsgtsi'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.10306917086578103,0.5840586349060926,0.055275614597648494,0.5362962962962963,0.9182233841684821,-0.004922824639122379,0.8969981515603435,-0.09032502326178331
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsgl'})",frozenset({'lbxstr'}),0.19407543136356695,0.7973736448312719,0.1662849289967934,0.8568056648308419,1.0745347183027927,0.011534294918224663,1.4150444913156779,0.08606840738502178
"frozenset({'lbxsassi', 'lbxstr', 'lbxsgl'})",frozenset({'lbxsossi'}),0.1662849289967934,0.9122003359291495,0.1662849289967934,1.0,1.0962504184800803,0.014599760905963682,inf,0.10531135531135526
"frozenset({'lbxstr', 'lbxsossi', 'lbxsgl'})",frozenset({'lbxsassi'}),0.2363719651855245,0.6625438998320354,0.1662849289967934,0.7034883720930233,1.061798881962943,0.009678125371813895,1.138087239782155,0.07621781428838204
"frozenset({'lbxsassi', 'lbxsgl'})","frozenset({'lbxstr', 'lbxsossi'})",0.19407543136356695,0.7973736448312719,0.1662849289967934,0.8568056648308419,1.0745347183027927,0.011534294918224663,1.4150444913156779,0.08606840738502178
"frozenset({'lbxsossi', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxstr'})",0.2800427546190258,0.5840586349060926,0.1662849289967934,0.593784078516903,1.0166514850214894,0.002723540018663345,1.0239415618553374,0.022749620956504155
"frozenset({'lbxstr', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxsossi'})",0.2363719651855245,0.6625438998320354,0.1662849289967934,0.7034883720930233,1.061798881962943,0.009678125371813895,1.138087239782155,0.07621781428838204
frozenset({'lbxsgl'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.2803481447549244,0.5840586349060926,0.1662849289967934,0.5931372549019608,1.0155440215301808,0.002545174272776618,1.0223137166163507,0.02126876075142953
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsir'})",frozenset({'lbxstr'}),0.08657810352725608,0.7973736448312719,0.07726370438234845,0.892416225749559,1.119194535127128,0.008228606410241063,1.8834285800109634,0.11659484381999737
"frozenset({'lbxsassi', 'lbxstr', 'lbxsir'})",frozenset({'lbxsossi'}),0.07726370438234845,0.9122003359291495,0.07726370438234845,1.0,1.0962504184800803,0.0067837272896396905,inf,0.09515141486016875
"frozenset({'lbxstr', 'lbxsossi', 'lbxsir'})",frozenset({'lbxsassi'}),0.09848831882730189,0.6625438998320354,0.07726370438234845,0.7844961240310077,1.1840666320071604,0.012010869538606972,1.565893414448468,0.1724358510877597
"frozenset({'lbxsassi', 'lbxsir'})","frozenset({'lbxstr', 'lbxsossi'})",0.08657810352725608,0.7973736448312719,0.07726370438234845,0.892416225749559,1.119194535127128,0.008228606410241063,1.8834285800109634,0.11659484381999737
"frozenset({'lbxsossi', 'lbxsir'})","frozenset({'lbxsassi', 'lbxstr'})",0.11192548480684074,0.5840586349060926,0.07726370438234845,0.6903137789904502,1.1819254741460021,0.011892658514862445,1.343105817682089,0.1733221289505303
"frozenset({'lbxstr', 'lbxsir'})","frozenset({'lbxsassi', 'lbxsossi'})",0.09848831882730189,0.6625438998320354,0.07726370438234845,0.7844961240310077,1.1840666320071604,0.012010869538606972,1.565893414448468,0.1724358510877597
frozenset({'lbxsir'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.11192548480684074,0.5840586349060926,0.07726370438234845,0.6903137789904502,1.1819254741460021,0.011892658514862445,1.343105817682089,0.1733221289505303
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxsossi'})",frozenset({'lbxstr'}),0.13544052527103376,0.7973736448312719,0.1194075431363567,0.8816234498308906,1.105659129249809,0.011410837843130517,1.7117102574729686,0.11053272997802009
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsossi'}),0.1194075431363567,0.9122003359291495,0.1194075431363567,1.0,1.0962504184800803,0.010483942174897704,inf,0.09970521935148252
"frozenset({'lbxstr', 'lbxsldsi', 'lbxsossi'})",frozenset({'lbxsassi'}),0.13773095129027332,0.6625438998320354,0.1194075431363567,0.8669623059866962,1.3085356399877561,0.0281547415409229,2.5365450195958665,0.27344940640233123
"frozenset({'lbxsassi', 'lbxsldsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.13544052527103376,0.7973736448312719,0.1194075431363567,0.8816234498308906,1.105659129249809,0.011410837843130517,1.7117102574729686,0.11053272997802009
"frozenset({'lbxsldsi', 'lbxsossi'})","frozenset({'lbxsassi', 'lbxstr'})",0.1568178347839365,0.5840586349060926,0.1194075431363567,0.7614410905550145,1.3037065887698798,0.027816732623521592,1.7435582936793583,0.27628222288710763
"frozenset({'lbxsldsi', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.13773095129027332,0.6625438998320354,0.1194075431363567,0.8669623059866962,1.3085356399877561,0.0281547415409229,2.5365450195958665,0.27344940640233123
frozenset({'lbxsldsi'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.1568178347839365,0.5840586349060926,0.1194075431363567,0.7614410905550145,1.3037065887698798,0.027816732623521592,1.7435582936793583,0.27628222288710763
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsph'})",frozenset({'lbxstr'}),0.09955718430294702,0.7973736448312719,0.08764696900290121,0.8803680981595092,1.1040847711311041,0.008262694086121652,1.6937485073078298,0.10469564929666596
"frozenset({'lbxsassi', 'lbxstr', 'lbxsph'})",frozenset({'lbxsossi'}),0.08764696900290121,0.9122003359291495,0.08764696900290121,1.0,1.0962504184800803,0.007695374435282967,inf,0.09623430962343088
"frozenset({'lbxstr', 'lbxsossi', 'lbxsph'})",frozenset({'lbxsassi'}),0.12093449381584975,0.6625438998320354,0.08764696900290121,0.7247474747474748,1.093885967301501,0.007522557845934946,1.225987299692789,0.09763541914433516
"frozenset({'lbxsassi', 'lbxsph'})","frozenset({'lbxstr', 'lbxsossi'})",0.09955718430294702,0.7973736448312719,0.08764696900290121,0.8803680981595092,1.1040847711311041,0.008262694086121652,1.6937485073078298,0.10469564929666596
"frozenset({'lbxsph', 'lbxsossi'})","frozenset({'lbxsassi', 'lbxstr'})",0.13910520690181707,0.5840586349060926,0.08764696900290121,0.6300768386388584,1.0787903833322572,0.006401371751496368,1.1243993578651328,0.08483714911136848
"frozenset({'lbxsph', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.12093449381584975,0.6625438998320354,0.08764696900290121,0.7247474747474748,1.093885967301501,0.007522557845934946,1.225987299692789,0.09763541914433516
frozenset({'lbxsph'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.13910520690181707,0.5840586349060926,0.08764696900290121,0.6300768386388584,1.0787903833322572,0.006401371751496368,1.1243993578651328,0.08483714911136848
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsua'})",frozenset({'lbxstr'}),0.0728355474118186,0.7973736448312719,0.06031455183997557,0.8280922431865829,1.0385247224490486,0.0022374059269328617,1.1786923343351627,0.04000975634162214
"frozenset({'lbxsassi', 'lbxstr', 'lbxsua'})",frozenset({'lbxsossi'}),0.06031455183997557,0.9122003359291495,0.06031455183997557,1.0,1.0962504184800803,0.005295597390133751,inf,0.09343516412089693
"frozenset({'lbxstr', 'lbxsossi', 'lbxsua'})",frozenset({'lbxsassi'}),0.09238051610932967,0.6625438998320354,0.06031455183997557,0.6528925619834711,0.985432908142372,-0.0008915955715958837,0.9721949552458028,-0.016026017132415832
"frozenset({'lbxsassi', 'lbxsua'})","frozenset({'lbxstr', 'lbxsossi'})",0.0728355474118186,0.7973736448312719,0.06031455183997557,0.8280922431865829,1.0385247224490486,0.0022374059269328617,1.1786923343351627,0.04000975634162214
"frozenset({'lbxsossi', 'lbxsua'})","frozenset({'lbxsassi', 'lbxstr'})",0.11223087494273935,0.5840586349060926,0.06031455183997557,0.5374149659863946,0.9201387221555289,-0.00523485977339716,0.8991673627765353,-0.08905813054084605
"frozenset({'lbxstr', 'lbxsua'})","frozenset({'lbxsassi', 'lbxsossi'})",0.09238051610932967,0.6625438998320354,0.06031455183997557,0.6528925619834711,0.985432908142372,-0.0008915955715958837,0.9721949552458028,-0.016026017132415832
frozenset({'lbxsua'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.11223087494273935,0.5840586349060926,0.06031455183997557,0.5374149659863946,0.9201387221555289,-0.00523485977339716,0.8991673627765353,-0.08905813054084605
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsksi'})",frozenset({'lbxstr'}),0.07207207207207207,0.7973736448312719,0.0641319285387082,0.8898305084745762,1.1159517426273458,0.006663557740057967,1.8392238392238387,0.11197411003236243
"frozenset({'lbxsassi', 'lbxstr', 'lbxsksi'})",frozenset({'lbxsossi'}),0.0641319285387082,0.9122003359291495,0.0641319285387082,1.0,1.0962504184800803,0.0056307617819143715,inf,0.09381628324359605
"frozenset({'lbxstr', 'lbxsossi', 'lbxsksi'})",frozenset({'lbxsassi'}),0.08688349366315468,0.6625438998320354,0.0641319285387082,0.7381370826010545,1.1140953569841683,0.0065677998160897574,1.2886746375541733,0.11215519987259112
"frozenset({'lbxsassi', 'lbxsksi'})","frozenset({'lbxstr', 'lbxsossi'})",0.07207207207207207,0.7973736448312719,0.0641319285387082,0.8898305084745762,1.1159517426273458,0.006663557740057967,1.8392238392238387,0.11197411003236243
"frozenset({'lbxsossi', 'lbxsksi'})","frozenset({'lbxsassi', 'lbxstr'})",0.09864101389525118,0.5840586349060926,0.0641319285387082,0.6501547987616099,1.1131670005463485,0.006519792617294885,1.188929742702054,0.11278768664843537
"frozenset({'lbxstr', 'lbxsksi'})","frozenset({'lbxsassi', 'lbxsossi'})",0.08688349366315468,0.6625438998320354,0.0641319285387082,0.7381370826010545,1.1140953569841683,0.0065677998160897574,1.2886746375541733,0.11215519987259112
frozenset({'lbxsksi'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.09864101389525118,0.5840586349060926,0.0641319285387082,0.6501547987616099,1.1131670005463485,0.006519792617294885,1.188929742702054,0.11278768664843537
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxstr'}),0.11803328752481294,0.7973736448312719,0.1052069018170713,0.8913324708926261,1.1178353795242835,0.011090269131993707,1.864644911255081,0.11952139678123581
"frozenset({'lbxsassi', 'lbxstr', 'lbxsclsi'})",frozenset({'lbxsossi'}),0.1052069018170713,0.9122003359291495,0.1052069018170713,1.0,1.0962504184800803,0.009237130637473806,inf,0.09812286689419787
"frozenset({'lbxstr', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.14338066880439762,0.6625438998320354,0.1052069018170713,0.7337593184238551,1.1074878488955582,0.010210914346880234,1.2674851122308746,0.11330068377793115
"frozenset({'lbxsassi', 'lbxsclsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.11803328752481294,0.7973736448312719,0.1052069018170713,0.8913324708926261,1.1178353795242835,0.011090269131993707,1.864644911255081,0.11952139678123581
"frozenset({'lbxsossi', 'lbxsclsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.1603298213467705,0.5840586349060926,0.1052069018170713,0.6561904761904761,1.1235010270774974,0.011564885226538826,1.2098017544282624,0.13091468537227105
"frozenset({'lbxstr', 'lbxsclsi'})","frozenset({'lbxsassi', 'lbxsossi'})",0.14338066880439762,0.6625438998320354,0.1052069018170713,0.7337593184238551,1.1074878488955582,0.010210914346880234,1.2674851122308746,0.11330068377793115
frozenset({'lbxsclsi'}),"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.1603298213467705,0.5840586349060926,0.1052069018170713,0.6561904761904761,1.1235010270774974,0.011564885226538826,1.2098017544282624,0.13091468537227105
"frozenset({'lbxsch', 'lbxsbu', 'lbxstr'})",frozenset({'lbxsossi'}),0.06794930523744083,0.9122003359291495,0.06794930523744083,1.0,1.0962504184800803,0.005965926173694985,inf,0.09420052424639577
"frozenset({'lbxsch', 'lbxsbu', 'lbxsossi'})",frozenset({'lbxstr'}),0.07833256985799358,0.7973736448312719,0.06794930523744083,0.8674463937621832,1.0878794394386324,0.0054889785007722625,1.5286370617876104,0.08764603390890624
"frozenset({'lbxsbu', 'lbxstr', 'lbxsossi'})",frozenset({'lbxsch'}),0.09421285692472132,0.6097114063215758,0.06794930523744083,0.7212317666126419,1.1829067967809144,0.010506651748295577,1.4000468738348126,0.17070772121496816
