antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsassi', 'lbxscr'})",frozenset({'lbxsatsi'}),0.1749885478699038,0.4170102305695526,0.12872194228126432,0.7356020942408377,1.7639905218539897,0.05574992758700455,2.2049712071527807,0.5249666884681834
"frozenset({'lbxsatsi', 'lbxscr'})",frozenset({'lbxsassi'}),0.143075278668499,0.5700106886547565,0.12872194228126432,0.8996798292422626,1.5783560679634552,0.04716750415796202,4.2861700503244,0.42760979057755416
frozenset({'lbxscr'}),"frozenset({'lbxsassi', 'lbxsatsi'})",0.24217437776759812,0.3663154680103833,0.12872194228126432,0.5315258511979823,1.451005752186572,0.04000972174920325,1.3526563495767592,0.41015089359958823
"frozenset({'lbxsassi', 'lbxsldsi'})",frozenset({'lbxsatsi'}),0.1281111620094671,0.4170102305695526,0.08917391968239426,0.6960667461263409,1.6691838595318222,0.03575025447429307,1.918150653145668,0.4598118537533286
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsassi'}),0.09161704076958314,0.5700106886547565,0.08917391968239426,0.9733333333333333,1.7075703187784623,0.03695122718081327,16.124599175446598,0.456165074364979
frozenset({'lbxsldsi'}),"frozenset({'lbxsassi', 'lbxsatsi'})",0.15132081233776148,0.3663154680103833,0.08917391968239426,0.5893037336024218,1.6087328684294542,0.033742765491175775,1.542951771994374,0.44586077331453605
"frozenset({'lbxsassi', 'lbxsatsi'})",frozenset({'lbxstr'}),0.3663154680103833,0.6316994961062757,0.2892044586959841,0.7894956231763234,1.2497961895532372,0.05780316213789041,1.7496097204773151,0.3154085825880077
"frozenset({'lbxsassi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.41884257138494424,0.4170102305695526,0.2892044586959841,0.6904848705796574,1.6557983952494237,0.1145428214304042,1.883558230327111,0.681505082010786
"frozenset({'lbxsatsi', 'lbxstr'})",frozenset({'lbxsassi'}),0.3267674454115132,0.5700106886547565,0.2892044586959841,0.8850467289719626,1.5526844436210507,0.10294352210701191,3.740557423897646,0.5287238855532852
frozenset({'lbxsassi'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.5700106886547565,0.3267674454115132,0.2892044586959841,0.5073667291722475,1.5526844436210507,0.10294352210701191,1.366599851157597,0.8278208847316884
